,md_earn_wne_p6,PREDDEG,HIGHDEG,CONTROL,NUMBRANCH,AVGFACSAL,TUITFTE,UGDS,UGDS_NRA,PPTUG_EF,UG25abv,PAR_ED_PCT_1STGEN,DEP_INC_AVG,IND_INC_AVG,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,ENRL_ORIG_YR2_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,OVERALL_YR2_N,OVERALL_YR3_N,OVERALL_YR4_N,OVERALL_YR6_N,OVERALL_YR8_N,count_nwne_p6,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN
91,41400,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7422,3789,29580,0.0385,0.2827,0.2324,0.448685999,59946.17098,24678.52507,0.122810956444,0.147283340817,0.522002694207,0.261102069286,0.279934898861,0.143455010463,4454,4746,4301,4014,3415,424,10500.0,11000.0,9000.0
92,44300,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7813,3878,9381,0.0535,0.2114,0.3823,0.429093122,49743.63951,25932.96908,0.055674518201,0.275695931478,0.46573875803,0.090142329995,0.431734317343,0.121771217712,1868,1880,1897,1586,1542,198,10561.0,11526.5,10501.0
93,40800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7450,3312,28719,0.0475,0.2118,0.215,0.43647073,58255.37672,20958.7061,0.113303769401,0.110421286031,0.573392461197,0.248035269312,0.209699060763,0.221583285413,4510,4586,5217,4452,3719,421,11000.0,11000.0,9972.0
94,38400,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7376,2975,27039,0.0518,0.2342,0.2464,0.448832836,47907.05374,23139.05179,0.099774943736,0.150225056264,0.485933983496,0.209803193465,0.262532491645,0.173783884144,5332,5659,5386,4481,4158,439,11000.0,12080.0,10500.0
95,42200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7302,3137,23256,0.0132,0.2284,0.2564,0.409178611,57289.22446,24767.92814,0.040768509841,0.22282099344,0.481255857545,0.129621072089,0.354205175601,0.163123844732,4268,4405,4328,3845,3369,400,11346.0,13490.0,11182.0
96,49100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,10707,8192,23447,0.0331,0.0502,0.0665,0.316834492,70035.56893,16075.34958,0.11704970604,0.107696419027,0.614644575094,0.440727988195,0.269306443679,0.074520413182,3742,3710,4066,3728,3331,418,13072.0,12302.0,13500.0
97,43600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9291,6745,19930,0.0301,0.03,0.0452,0.274926924,74389.17273,18710.96583,0.090879048249,0.105419695968,0.606411103767,0.381059751973,0.253100338219,0.098365276212,3026,3461,3548,3104,2452,283,11791.0,12952.0,11525.0
98,45800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,10682,7618,24811,0.036,0.0387,0.0678,0.362548828,64668.65536,13990.44957,0.210959497509,0.08057179987,0.614684860299,0.576223210675,0.204003234937,0.067529316619,4617,4673,4946,4681,4187,518,12199.5,12059.5,12554.5
99,41000,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8621,6264,14555,0.0203,0.055,0.0429,0.381849981,62300.06604,18934.2012,0.020160094871,0.13697005633,0.519122442929,0.131261889664,0.42675967026,0.089727330374,3373,3266,3154,2660,2143,225,12296.5,13962.0,12090.0
100,44800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9777,6805,20652,0.0253,0.0527,0.0565,0.341433593,65628.1783,15570.0547,0.061030235162,0.120100783875,0.685330347144,0.176396735719,0.510985561833,0.087884494664,3572,3598,3186,2643,3147,228,13625.0,14250.0,13305.0
101,43500,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9606,6633,18044,0.0139,0.0349,0.0369,0.350094162,77737.82057,15028.83111,0.075978014872,0.075978014872,0.630779178791,0.464830789648,0.250165892502,0.052753815528,3093,3116,3014,3065,2892,270,12944.0,14291.0,11625.0
102,28600,Predominantly associate's-degree granting,Associate degree,Public,1,7711,973,7848,0.0113,0.5296,0.4643,0.482448245,37910.06319,19805.62316,0.072933549433,0.132901134522,0.215559157212,0.071813285458,0.098743267504,0.061041292639,617,577,557,391,336,92,5158.0,7699.5,4000.0
103,27000,Predominantly associate's-degree granting,Associate degree,Public,1,7368,592,16339,0.022,0.6688,0.4027,0.600628033,25958.18489,14774.41527,0.012378094524,0.064891222806,0.259939984996,0.020127118644,0.063206214689,0.066384180791,2666,2767,2832,2659,2295,571,3500.0,5250.0,3500.0
104,45600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,8292,15789,3839,0.0195,0.0471,0.06,0.351358213,107563.2882,48393.23652,0.148418491484,0.275912408759,0.456447688564,0.403093281779,0.362977283712,0.050265828903,2055,2341,2069,1814,2222,187,15428.0,17125.0,14250.0
105,40800,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5353,8770,1419,0.0585,0.0345,0.108,0.286885246,98474.77628,42738.86585,0.071794871795,0.176923076923,0.54358974359,0.317380352645,0.395465994962,0.030226700252,390,368,397,393,327,42,12257.0,14500.0,11625.0
106,30800,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5038,12556,508,0.0236,0.1004,0.1996,0.345679012,75833.93472,34262.98686,0.139072847682,0.218543046358,0.344370860927,0.365079365079,0.232804232804,0.089947089947,151,180,189,165,189,28,10500.0,14750.0,5500.0
107,30200,Predominantly certificate-degree granting,Associate degree,Public,1,8151,943,21718,0.0298,0.7009,0.6577,0.538824012,22585.1383,10996.25506,0.01667233753,0.136440966315,0.31541340592,0.027076761304,0.087539432177,0.075184016824,2939,2629,3804,687,652,183,6463.5,6533.0,6463.5
108,31000,Predominantly associate's-degree granting,Associate degree,Public,1,8355,636,15107,0.0127,0.734,0.3988,0.510869565,28593.352,15439.97865,0.022870662461,0.140378548896,0.214511041009,0.018052869117,0.137330754352,0.045776918117,1268,1466,1551,1245,974,310,6625.0,7687.0,6625.0
109,47700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6789,13958,1364,0.0257,0.1957,0.2823,0.34375,97157.47481,37453.18183,0.115973741794,0.214442013129,0.459518599562,0.492401215805,0.243161094225,0.063829787234,457,446,329,303,267,55,12628.0,17125.0,10500.0
110,26200,Predominantly associate's-degree granting,Associate degree,Public,1,7676,871,14457,0.0331,0.6172,0.378,0.5475,24174.52547,12128.66167,0.012303149606,0.097933070866,0.234744094488,0.016906700063,0.056355666875,0.055103318723,2032,1682,1597,1329,1484,339,4625.0,5110.0,4541.0
111,34900,Predominantly certificate-degree granting,Associate degree,Private for-profit,1,2348,5499,1024,0.0,0.0146,0.7725,0.512605042,62573.62441,28703.79591,0.625441696113,0.26148409894,0.038869257951,0.659763313609,0.248520710059,0.0,283,240,338,467,505,121,7938.0,10125.0,3313.0
112,40700,Predominantly certificate-degree granting,Associate degree,Public,1,7648,1431,7100,0.0244,0.5572,0.5863,0.394771242,28842.60817,20112.82123,0.075546719682,0.196819085487,0.204771371769,0.08211143695,0.17008797654,0.041055718475,503,412,341,330,322,65,6125.0,13292.0,4468.0
113,23700,Predominantly associate's-degree granting,Associate degree,Public,1,8204,321,10523,0.0012,0.6107,0.363,0.550063371,22587.40618,13089.78959,0.015294117647,0.075764705882,0.210823529412,0.02428307123,0.065679925994,0.06914893617,4250,4264,4324,3403,3133,985,2626.0,3500.0,2625.0
114,38500,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5461,12768,1077,0.0269,0.0947,0.2618,0.442675159,68645.81222,42774.87918,0.089795918367,0.157142857143,0.487755102041,0.337104072398,0.174208144796,0.054298642534,490,410,442,394,252,48,11000.0,13757.0,10500.0
115,55300,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,7,9507,16561,567,0.0811,0.7619,0.7884,0.369491525,55002.39736,39717.02316,0.225,0.28125,0.34375,0.272151898734,0.436708860759,0.139240506329,160,198,158,161,152,21,18750.0,22528.5,17999.0
116,27900,Predominantly associate's-degree granting,Associate degree,Public,1,6652,746,12810,0.0336,0.5366,0.332,0.507855823,30995.17013,15846.47465,0.03209700428,0.098430813124,0.232524964337,0.027660853879,0.094407696933,0.054119061936,1402,1512,1663,1685,1377,419,2625.0,3500.0,2625.0
117,36300,Predominantly associate's-degree granting,Associate degree,Private nonprofit,3,4210,8437,389,0.0,0.2982,0.4087,0.490013316,53090.19846,21306.18829,0.123770491803,0.62131147541,0.052459016393,0.403073286052,0.387115839243,0.008274231678,1220,1251,1692,1787,1377,335,8988.0,12792.0,7606.0
118,52000,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5715,10408,657,0.0639,0.3272,0.4577,0.391304348,83073.82214,39656.47541,0.059405940594,0.356435643564,0.341584158416,0.197740112994,0.514124293785,0.073446327684,202,213,177,180,133,20,14250.0,21125.0,12688.0
119,28600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7245,3173,6575,0.0088,0.1113,0.2791,0.332339791,70091.74163,14254.52579,0.138601823708,0.182370820669,0.450455927052,0.340845070423,0.249295774648,0.125352112676,1645,1597,1420,1499,1243,205,12081.0,14500.0,10500.0
120,27400,Predominantly certificate-degree granting,Graduate degree,Private nonprofit,2,3976,5549,894,0.0022,0.387,0.6421,0.649867374,42542.60321,27492.99815,0.063604240283,0.371024734982,0.30035335689,0.053797468354,0.477848101266,0.113924050633,283,259,316,270,360,76,13250.0,24323.0,12708.0
121,38800,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,1,4603,14668,1045,0.0,0.1531,0.4804,0.47440273,57612.83153,27778.09385,0.156726768377,0.452149791956,0.170596393897,0.293805309735,0.387610619469,0.028318584071,721,594,565,424,569,74,9334.0,21124.0,6516.0
122,36500,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,2,5044,38692,919,0.0,0.1469,0.3254,0.605242256,51788.48358,24770.722,0.211834319527,0.431952662722,0.183431952663,0.415512465374,0.337950138504,0.024930747922,845,801,722,604,587,110,8839.0,17813.0,5913.0
123,41100,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,1,5369,13509,714,0.0,0.1989,0.3319,0.533546326,57536.86095,24142.02321,0.227906976744,0.423255813953,0.174418604651,0.48502994012,0.255489021956,0.01996007984,430,453,501,542,605,91,9334.0,20291.5,4932.0
124,22300,Predominantly associate's-degree granting,Associate degree,Public,1,8139,379,4898,0.0006,0.6102,0.3126,0.627372627,27195.94033,16817.73626,0.023061825319,0.06624141315,0.2208047105,0.027777777778,0.060823754789,0.074712643678,2038,2229,2088,1650,1426,385,2665.0,3320.0,2665.0
125,32000,Predominantly bachelor's-degree granting,Bachelor's degree,Private for-profit,1,4319,14505,1911,0.0136,0.1627,0.261,0.36140792,75513.79585,27462.76964,0.169088507266,0.280052840159,0.383091149273,0.52,0.221538461538,0.058461538462,757,541,325,177,142,46,11000.0,19999.0,4959.0
126,48400,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7383,11611,4167,0.0118,0.3765,0.5587,0.479362101,74486.56906,42676.9351,0.200514138817,0.122536418166,0.531276778063,0.494718309859,0.24735915493,0.080985915493,1167,1196,1136,1031,814,105,16750.0,17125.0,15750.0
127,28600,Predominantly associate's-degree granting,Associate degree,Public,1,7548,811,8750,0.0181,0.6482,0.3487,0.493631972,25840.15895,12885.95401,0.019794721408,0.093841642229,0.25,0.015384615385,0.093772893773,0.063736263736,1364,1492,1365,794,733,200,4804.0,5250.0,4767.0
128,26800,Predominantly associate's-degree granting,Associate degree,Public,1,7671,605,7809,0.0095,0.6416,0.4203,0.541165999,22460.50102,12941.93852,0.017289073306,0.082987551867,0.252420470263,0.012674271229,0.062737642586,0.08174904943,1446,1555,1578,1212,1028,343,3500.0,5125.0,3272.5
129,32700,Predominantly bachelor's-degree granting,Bachelor's degree,Private for-profit,4,4655,14631,1578,0.0076,0.2408,0.2321,0.386863077,72045.8202,24397.61575,0.309768064228,0.295272078501,0.219669937556,0.27304964539,0.287234042553,0.173758865248,4484,565,282,139,18,22,8877.5,17425.0,6125.0
130,45400,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8672,21049,5419,0.0151,0.0312,0.032,0.221276596,115703.2066,12278.13238,0.127541589649,0.117375231054,0.601663585952,0.16976127321,0.585322723254,0.034482758621,1082,1074,1131,953,976,78,15125.0,13687.0,15125.0
131,29500,Predominantly associate's-degree granting,Associate degree,Public,1,7834,1446,2389,0.0134,0.6446,0.5773,0.408038977,26291.29869,11684.72055,0.045537340619,0.173041894353,0.256830601093,0.051878354204,0.109123434705,0.064400715564,549,566,559,497,395,142,7000.0,10000.0,6625.0
132,46000,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,5293,12608,769,0.1027,0.1261,0.1651,0.372972973,78590.21266,37536.84501,0.110552763819,0.201005025126,0.371859296482,0.341991341991,0.298701298701,0.047619047619,199,204,231,200,147,20,11000.0,17125.0,6125.0
133,34600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8401,13965,881,0.0556,0.0443,0.2327,0.240704501,81393.01574,19529.38872,0.3,0.136,0.416,0.548837209302,0.195348837209,0.0,250,212,215,215,231,35,14499.0,17125.0,8900.0
134,30000,Predominantly associate's-degree granting,Associate degree,Public,1,7622,643,3343,0.0233,0.56,0.6122,0.473333333,27255.65654,15420.46088,0.039301310044,0.157205240175,0.183406113537,0.073349633252,0.110024449878,0.048899755501,458,411,409,398,320,115,6607.0,7500.0,6423.0
135,31700,Predominantly associate's-degree granting,Associate degree,Public,1,7615,827,9587,0.0082,0.5047,0.2747,0.413907285,34106.09384,19576.68988,0.074074074074,0.09746588694,0.255360623782,0.089641434263,0.113545816733,0.033864541833,513,503,502,456,494,97,6125.0,10087.0,5493.5
136,28100,Predominantly associate's-degree granting,Associate degree,Public,1,7937,943,19187,0.0147,0.642,0.3682,0.557661927,26177.51253,14497.44291,0.017450315075,0.057198254968,0.275327193408,0.009984235418,0.039411455596,0.056752496059,2063,1877,1903,1571,1390,349,3500.0,3500.0,3500.0
137,46500,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,6567,15539,1971,0.003,0.2542,0.3035,0.430066603,64403.27019,38535.29251,0.09841827768,0.205623901582,0.495606326889,0.162348877375,0.431778929188,0.072538860104,569,556,579,524,545,55,16450.0,18999.5,14935.0
138,51700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5716,7900,6186,0.0099,0.7371,0.8382,0.404586405,73910.52187,44861.81586,0.403632320237,0.284655300222,0.256115641216,0.430964237211,0.377546401086,0.066545948393,2698,2029,2209,2600,2914,304,10500.0,15750.0,10500.0
139,46600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6161,14772,886,0.0384,0.2878,0.2551,0.321199144,91933.55652,44881.69091,0.146341463415,0.156794425087,0.484320557491,0.375494071146,0.312252964427,0.055335968379,287,236,253,272,201,18,15750.0,17140.0,14125.0
140,31900,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,4159,6388,826,0.0303,0.2119,0.4578,0.41900648,76490.54896,46405.05952,0.046583850932,0.394409937888,0.282608695652,0.242038216561,0.398089171975,0.06050955414,322,341,314,241,225,36,13875.0,16220.0,13125.0
141,39100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,3848,13129,1439,0.0771,0.0987,0.1179,0.247285887,92398.41713,42943.88038,0.132530120482,0.272289156627,0.327710843373,0.27802690583,0.338565022422,0.058295964126,415,388,446,444,476,48,13457.5,17125.0,10500.0
142,50200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7663,21736,3436,0.0224,0.0271,0.0576,0.318763326,82751.31833,21394.97094,0.282183316169,0.075180226571,0.388259526262,0.612968591692,0.154002026342,0.048632218845,971,919,987,842,758,67,13706.5,15366.0,11625.0
143,26600,Predominantly associate's-degree granting,Associate degree,Public,1,7472,980,18528,0.0411,0.6278,0.3626,0.565725909,23701.90496,12324.05989,0.018497546244,0.056625141563,0.251415628539,0.022153128644,0.036921881073,0.036144578313,2649,2607,2573,2137,1666,451,3500.0,4300.0,3313.0
144,48600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9186,19742,3169,0.0596,0.1382,0.1135,0.230823864,108811.9352,35073.31753,0.216292134831,0.073033707865,0.585674157303,0.727963525836,0.09726443769,0.037993920973,712,764,658,641,649,63,17125.0,17125.0,11912.0
145,40100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7185,12690,2360,0.0068,0.0326,0.0373,0.251577287,110482.456,44794.22034,0.098613251156,0.154083204931,0.539291217257,0.460486322188,0.273556231003,0.04103343465,649,608,658,601,534,50,14896.0,17067.0,13415.5
146,50600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7003,13580,3080,0.011,0.0065,0.216,0.308525034,101223.7482,50866.1499,0.098574821853,0.205463182898,0.513064133017,0.400219298246,0.279605263158,0.05701754386,842,922,912,824,887,81,15906.0,17125.0,13000.0
147,21700,Predominantly associate's-degree granting,Associate degree,Public,1,8077,929,4645,0.0026,0.5085,0.4635,0.492875989,28324.01117,11557.51709,0.04358974359,0.14188034188,0.234188034188,0.065560165975,0.160995850622,0.060580912863,1170,1201,1205,1051,1173,428,5500.0,7500.0,5000.0
148,25400,Predominantly associate's-degree granting,Associate degree,Public,1,8101,473,18663,0.0106,0.6558,0.3457,0.50450769,27123.81868,15999.10915,0.009401441554,0.086806643685,0.212159197744,0.009775171065,0.061583577713,0.060280221571,3191,3122,3069,2398,1870,626,3500.0,7000.0,3313.0
149,23400,Predominantly associate's-degree granting,Associate degree,Public,1,6003,740,10031,0.0061,0.7872,0.4861,0.532852564,23308.49675,12208.05633,0.020469296056,0.143285072391,0.211183225162,0.024365482234,0.154314720812,0.070050761421,2003,2093,1970,1986,1949,694,4500.0,5687.5,4441.0
150,28400,Predominantly associate's-degree granting,Associate degree,Public,1,6212,648,14307,0.0131,0.6763,0.3472,0.468774094,29054.2018,16569.84081,0.044776119403,0.124776119403,0.178507462687,0.0218459858,0.112506826871,0.030038230475,1675,1858,1831,1645,1604,329,3500.0,3928.5,3500.0
151,40800,Predominantly bachelor's-degree granting,Graduate degree,Public,2,7712,3820,26271,0.0247,0.1818,0.1647,0.400199269,73202.38633,21947.07643,0.153994431356,0.112015420861,0.496466052688,0.418540973988,0.130842949345,0.121063954625,4669,4657,5113,4920,4778,415,11276.5,13245.0,10262.0
152,44700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9212,22883,4959,0.0202,0.0339,0.0457,0.249564713,119952.2199,15110.00348,0.288866599799,0.071213640923,0.427281845537,0.709714285714,0.065142857143,0.019428571429,997,918,875,852,854,60,12500.0,14250.0,6437.5
153,40600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7930,3835,23575,0.0542,0.2294,0.2678,0.39899731,63532.99375,20615.42929,0.127691323812,0.166702195694,0.506928160307,0.337951509154,0.214002968827,0.150915388422,4691,4481,4042,3777,3748,514,11250.0,13750.0,10500.0
154,52100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9408,18031,5121,0.0578,0.0248,0.162,0.266736402,100248.2981,59189.34641,0.090909090909,0.096650717703,0.574162679426,0.534548944338,0.190978886756,0.050863723608,1045,1001,1042,919,1117,69,16208.0,17125.0,12500.0
